sender,sender_type,sender_id,timestamp,duration,ended_on,image,response,time_commit,time_end,time_render,time_run,time_show,time_switch
ID21,html.Screen,20,2026-06-03T07:13:22.673Z,22006.457999999984,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",698830.1,698829.9,676823.442,676822.4,676823.442,
ID22,html.Screen,0,2026-05-29T07:45:39.014Z,112742.30000000002,response,images/edad_x_3.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",113057.79999999999,113056.70000000001,297.7,316.0999999999767,314.4,113060.022
ID22,html.Screen,1,2026-05-29T07:47:36.508Z,117491.37799999997,response,images/chatgpt_2.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",230551.99999999994,230551.39999999997,113060.022,113059.49999999994,113060.022,230555.322
ID22,html.Screen,2,2026-05-29T07:48:36.141Z,59629.07799999998,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""4"",""quality"":""1"",""correctness"":""5"",""interest"":""1""}",290184.89999999997,290184.39999999997,230555.322,230552.60000000003,230555.322,290186.27
ID22,html.Screen,3,2026-05-29T07:49:20.198Z,44054.830000000016,response,images/claude_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""5"",""interest"":""3""}",334241.49999999994,334241.10000000003,290186.27,290185.2,290186.27,334251.1
ID22,html.Screen,4,2026-05-29T07:49:34.814Z,14606.299999999988,response,images/gemini_3.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",348857.8,348857.39999999997,334234.508,334241.7,334251.1,348867.2
ID22,html.Screen,5,2026-05-29T07:50:23.439Z,48615.29999999993,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""1""}",397482.99999999994,397482.49999999994,348850.586,348858.10000000003,348867.2,397498.5
ID22,html.Screen,6,2026-05-29T07:51:44.337Z,80881.60000000003,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""4"",""quality"":""1"",""correctness"":""4"",""interest"":""3""}",478380.7,478380.10000000003,397481.976,397483.39999999997,397498.5,478395.4
ID22,html.Screen,7,2026-05-29T07:52:21.026Z,36673.99999999994,response,images/edad_x_5.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",515070.10000000003,515069.39999999997,478378.738,478380.89999999997,478395.4,515077.2
ID22,html.Screen,8,2026-05-29T07:52:38.227Z,17192.600000000035,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""4""}",532270.3999999999,532269.8,515060.608,515070.60000000003,515077.2,532276.5
ID22,html.Screen,9,2026-05-29T07:52:57.940Z,19706,response,images/claude_3.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""4""}",551983.1000000001,551982.5,532259.91,532270.8999999999,532276.5,551992.4
ID22,html.Screen,10,2026-05-29T07:53:13.539Z,15590.400000000023,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",567583.2,567582.8,551975.792,551983.5,551992.4,567591.8
ID22,html.Screen,11,2026-05-29T07:54:08.620Z,55071.69999999995,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",622663.9000000001,622663.5,567575.17,567583.3999999999,567591.8,622672.9
ID22,html.Screen,12,2026-05-29T07:54:43.140Z,34510.70000000007,response,images/edad_x_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",657184,657183.6000000001,622656.298,622664.3,622672.9,657188.256
ID22,html.Screen,13,2026-05-29T07:55:13.212Z,30067.4439999999,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",687256.2,687255.7,657188.256,657184.3,657188.256,687270.3
ID22,html.Screen,14,2026-05-29T07:55:35.324Z,22097.5,response,images/riesgos_x_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",709368.1000000001,709367.8,687253.72,687256.4000000001,687270.3,709369.498
ID22,html.Screen,15,2026-05-29T07:55:50.341Z,15014.402000000118,response,images/claude_2.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""5""}",724384.3,724383.9000000001,709369.498,709368.4000000001,709369.498,724385.564
ID22,html.Screen,16,2026-05-29T07:56:15.933Z,25590.63599999994,response,images/derechos_x_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",749976.6000000001,749976.2,724385.564,724384.6000000001,724385.564,749984.5
ID22,html.Screen,17,2026-05-29T07:56:46.997Z,31055.90000000014,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",781040.8,781040.4000000001,749967.878,749976.9000000001,749984.5,781049.9
ID22,html.Screen,18,2026-05-29T07:57:20.790Z,33783.00000000012,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""1""}",814833.2,814832.9000000001,781033.292,781041.1000000001,781049.9,814848.5
ID22,html.Screen,19,2026-05-29T07:57:35.958Z,15152.699999999953,response,images/gemini_2.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",830001.6000000001,830001.2,814831.948,814833.4000000001,814848.5,830014.6
ID22,html.Screen,20,2026-05-29T07:58:03.814Z,27842.800000000163,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",857857.7,857857.4000000001,829998.01,830001.8,830014.6,
ID23,html.Screen,0,2026-05-28T07:48:27.596Z,222910.6000000001,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",223365.3999999999,223364.1000000001,436.864,440.10000000009313,453.5,223377.7
ID23,html.Screen,1,2026-05-28T07:50:01.178Z,93569.49999999971,response,images/chatgpt_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",316947.6999999997,316947.1999999997,223361.476,223367.3999999999,223377.7,316962.5
ID23,html.Screen,2,2026-05-28T07:50:32.170Z,30976.69999999972,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""1""}",347939.6999999997,347939.1999999997,316946.252,316948.3999999999,316962.5,347951.9
ID23,html.Screen,3,2026-05-28T07:50:59.418Z,27235.20000000007,response,images/claude_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",375187.6000000001,375187.1000000001,347936.954,347940.1000000001,347951.9,375193.116
ID23,html.Screen,4,2026-05-28T07:51:42.019Z,42594.38400000002,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""2"",""interest"":""3""}",417788,417787.5,375193.116,375187.8999999999,375193.116,417794.8
ID23,html.Screen,5,2026-05-28T07:52:19.163Z,37136.59999999992,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""1""}",454931.8999999999,454931.3999999999,417778.494,417788.3999999999,417794.8,454932.564
ID23,html.Screen,6,2026-05-28T07:52:55.779Z,36614.835999999894,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",491547.8999999999,491547.3999999999,454932.564,454932.2999999998,454932.564,491553.128
ID23,html.Screen,7,2026-05-28T07:53:10.330Z,14546.27199999988,response,images/edad_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",506099.8999999999,506099.3999999999,491553.128,491548.2999999998,491553.128,506114.9
ID23,html.Screen,8,2026-05-28T07:53:29.003Z,18656.599999999977,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""2""}",524772,524771.5,506098.938,506100.1999999997,506114.9,524775.406
ID23,html.Screen,9,2026-05-28T07:53:41.435Z,12428.094000000041,response,images/claude_3.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",537204.1000000001,537203.5,524775.406,524772.5,524775.406,537204.616
ID23,html.Screen,10,2026-05-28T07:53:51.491Z,10054.883999999962,response,images/chatgpt_1.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",547260,547259.5,537204.616,537204.3999999999,537204.616,547267.5
ID23,html.Screen,11,2026-05-28T07:54:15.922Z,24423.899999999907,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""2""}",571691.7999999998,571691.3999999999,547250.9,547260.2999999998,547267.5,571692.918
ID23,html.Screen,12,2026-05-28T07:54:33.130Z,17206.48199999996,response,images/edad_x_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",588899.6999999997,588899.3999999999,571692.918,571692.1000000001,571692.918,588903.576
ID23,html.Screen,13,2026-05-28T07:54:53.290Z,20155.823999999906,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""3""}",609059.7999999998,609059.3999999999,588903.576,588900,588903.576,609063.404
ID23,html.Screen,14,2026-05-28T07:55:17.283Z,23988.29599999974,response,images/riesgos_x_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""1""}",633052,633051.6999999997,609063.404,609060.1000000001,609063.404,633055.356
ID23,html.Screen,15,2026-05-28T07:55:31.170Z,13884.143999999971,response,images/claude_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",646939.7999999998,646939.5,633055.356,633052.3999999999,633055.356,646950.3
ID23,html.Screen,16,2026-05-28T07:55:42.210Z,11028.899999999674,response,images/derechos_x_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",657979.3999999999,657979.1999999997,646933.814,646940,646950.3,657980.192
ID23,html.Screen,17,2026-05-28T07:56:31.650Z,49439.408000000054,response,images/edad_x_4.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""3"",""interest"":""2""}",707419.8999999999,707419.6000000001,657980.192,657979.5,657980.192,707429.7
ID23,html.Screen,18,2026-05-28T07:57:02.579Z,30917.90000000014,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""3""}",738348,738347.6000000001,707413.424,707420.1999999997,707429.7,738352.77
ID23,html.Screen,19,2026-05-28T07:57:12.842Z,10258.830000000075,response,images/gemini_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",748611.8999999999,748611.6000000001,738352.77,738348.2999999998,738352.77,748615.7
ID23,html.Screen,20,2026-05-28T07:58:00.859Z,48011.90000000014,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",796627.8999999999,796627.6000000001,748615.696,748612.1000000001,748615.7,
ID24,html.Screen,0,2026-05-29T07:54:42.753Z,448839.60400000005,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""1"",""interest"":""2""}",449281.3,449280.50000000006,440.896,431.4000000000233,440.896,449288.2
ID24,html.Screen,1,2026-05-29T07:55:37.023Z,54262.40000000002,response,images/chatgpt_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""1"",""interest"":""3""}",503551.10000000003,503550.60000000003,449271.684,449282.8,449288.2,503553.542
ID24,html.Screen,2,2026-05-29T07:56:12.950Z,35924.25800000003,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""5"",""quality"":""2"",""correctness"":""4"",""interest"":""5""}",539478.2,539477.8,503553.542,503551.89999999997,503553.542,539490.8
ID24,html.Screen,3,2026-05-29T07:56:44.877Z,31914.5,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""4""}",571405.7,571405.3,539474.644,539478.3999999999,539490.8,571413.3
ID24,html.Screen,4,2026-05-29T07:57:30.452Z,45567,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",616980.7,616980.3,571397.022,571405.8999999999,571413.3,616981.842
ID24,html.Screen,5,2026-05-29T07:58:02.988Z,32533.858000000007,response,images/riesgos_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""5"",""interest"":""4""}",649516,649515.7,616981.842,616980.8999999999,616981.842,649520.424
ID24,html.Screen,6,2026-05-29T07:58:35.163Z,32170.475999999908,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""4""}",681691.3,681690.8999999999,649520.424,649516.3,649520.424,681692.882
ID24,html.Screen,7,2026-05-29T07:59:04.851Z,29685.81799999997,response,images/edad_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",711379.2,711378.7,681692.882,681691.6000000001,681692.882,711382.87
ID24,html.Screen,8,2026-05-29T07:59:43.322Z,38466.7300000001,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""3""}",749850,749849.6000000001,711382.87,711379.5,711382.87,749852.9
ID24,html.Screen,9,2026-05-29T08:00:04.922Z,21596.900000000023,response,images/claude_3.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",771450.2,771449.8,749852.9,749850.2,749852.9,771462
ID24,html.Screen,10,2026-05-29T08:00:24.881Z,19947.5,response,images/chatgpt_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",791409.7,791409.5,771445.716,771450.5,771462,791421.8
ID24,html.Screen,11,2026-05-29T08:00:52.368Z,27474.699999999953,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",818896.8,818896.5,791405.434,791409.8999999999,791421.8,818912.4
ID24,html.Screen,12,2026-05-29T08:01:13.328Z,20943.400000000023,response,images/edad_x_1.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""3"",""interest"":""3""}",839856.1000000001,839855.8,818896.218,818897.3999999999,818912.4,839871.9
ID24,html.Screen,13,2026-05-29T08:01:43.334Z,29990.29999999993,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",869862.5,869862.2,839855.6,839856.3,839871.9,869878.5
ID24,html.Screen,14,2026-05-29T08:02:04.606Z,21255.399999999907,response,images/riesgos_x_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""2""}",891134.2,891133.8999999999,869862.042,869862.5999999999,869878.5,891138.258
ID24,html.Screen,15,2026-05-29T08:02:27.037Z,22427.24199999997,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",913565.8,913565.5,891138.258,891134.3999999999,891138.258,913580.3
ID24,html.Screen,16,2026-05-29T08:02:43.468Z,16416,response,images/derechos_x_2.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""5""}",929996.5,929996.3,913563.898,913565.8999999999,913580.3,930024.7
ID24,html.Screen,17,2026-05-29T08:03:02.252Z,18755.100000000093,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",948780.0999999999,948779.8,930008.3,929996.7,930024.7,948785.444
